record_time_ns,header_ns,timebase_ns,point_count,offset_min_ns,offset_max_ns,offset_regressions,scan_start_ns,scan_end_ns,frame_id,imu_sample_count,first_imu_ns,last_imu_ns,start_bracket,end_bracket,maximum_imu_gap_ns
1701245241703377713,1701245241659119368,1701245241659119368,6528,0,32635000,0,1701245241659119368,1701245241691754368,livox_frame,7,1701245241657512192,1701245241692512192,1,1,6000000
1701245241735633736,1701245241691406488,1701245241691406488,6528,0,32635000,0,1701245241691406488,1701245241724041488,livox_frame,8,1701245241686512192,1701245241727512192,1,1,6000000
1701245241769818787,1701245241725465775,1701245241725465775,6528,0,32635000,0,1701245241725465775,1701245241758100775,livox_frame,8,1701245241721512192,1701245241761510656,1,1,6000000
1701245241802942952,1701245241758601427,1701245241758601427,6528,0,32635000,0,1701245241758601427,1701245241791236427,livox_frame,8,1701245241755510656,1701245241796510656,1,1,6000000
1701245241835372659,1701245241791059971,1701245241791059971,6528,0,32635000,0,1701245241791059971,1701245241823694971,livox_frame,7,1701245241790510656,1701245241825510656,1,1,6000000
1701245241869818633,1701245241825402021,1701245241825402021,6528,0,32635000,0,1701245241825402021,1701245241858037021,livox_frame,8,1701245241819510656,1701245241859509120,1,1,6000000
1701245241903103455,1701245241858634949,1701245241858634949,6528,0,32635000,0,1701245241858634949,1701245241891269949,livox_frame,8,1701245241854509120,1701245241894509120,1,1,6000000
1701245241936856258,1701245241892513037,1701245241892513037,6528,0,32635000,0,1701245241892513037,1701245241925148037,livox_frame,8,1701245241888509120,1701245241928509120,1,1,6000000
1701245241969217758,1701245241924934149,1701245241924934149,6528,0,32635000,0,1701245241924934149,1701245241957569149,livox_frame,8,1701245241923509120,1701245241963507840,1,1,6000000
1701245242003491012,1701245241959145308,1701245241959145308,6528,0,32635000,0,1701245241959145308,1701245241991780308,livox_frame,7,1701245241957507840,1701245241992507840,1,1,6000000
1701245242035866582,1701245241991488695,1701245241991488695,6528,0,32635000,0,1701245241991488695,1701245242024123695,livox_frame,8,1701245241986507840,1701245242026507840,1,1,6000000
1701245242069778732,1701245242025441170,1701245242025441170,6528,0,32635000,0,1701245242025441170,1701245242058076170,livox_frame,8,1701245242021507840,1701245242061506560,1,1,6000000
1701245242102992531,1701245242058609962,1701245242058609962,6528,0,32635000,0,1701245242058609962,1701245242091244962,livox_frame,8,1701245242055506560,1701245242096506560,1,1,6000000
1701245242136770125,1701245242092370033,1701245242092370033,6528,0,32635000,0,1701245242092370033,1701245242125005033,livox_frame,7,1701245242090506560,1701245242125506560,1,1,6000000
1701245242169702508,1701245242125390530,1701245242125390530,6528,0,32635000,0,1701245242125390530,1701245242158025530,livox_frame,8,1701245242119506560,1701245242159505024,1,1,6000000
1701245242202922140,1701245242158589125,1701245242158589125,6528,0,32635000,0,1701245242158589125,1701245242191224125,livox_frame,8,1701245242153505024,1701245242194505024,1,1,6000000
1701245242236835427,1701245242192509174,1701245242192509174,6528,0,32635000,0,1701245242192509174,1701245242225144174,livox_frame,8,1701245242188505024,1701245242228505024,1,1,6000000
1701245242269264005,1701245242224928141,1701245242224928379,6528,0,32635000,0,1701245242224928379,1701245242257563379,livox_frame,8,1701245242223505024,1701245242263503488,1,1,6000000
1701245242303218678,1701245242258869410,1701245242258869410,6528,0,32635000,0,1701245242258869410,1701245242291504410,livox_frame,7,1701245242257503488,1701245242292503488,1,1,6000000
1701245242335759810,1701245242291393995,1701245242291393995,6528,0,32635000,0,1701245242291393995,1701245242324028995,livox_frame,8,1701245242286503488,1701245242326503488,1,1,6000000
1701245242369777335,1701245242325467825,1701245242325467825,6528,0,32635000,0,1701245242325467825,1701245242358102825,livox_frame,8,1701245242321503488,1701245242361501696,1,1,6000000
1701245242402974224,1701245242358618736,1701245242358618736,6528,0,32635000,0,1701245242358618736,1701245242391253736,livox_frame,8,1701245242355501696,1701245242395501696,1,1,6000000
1701245242435793590,1701245242391202927,1701245242391202688,6528,0,32635000,0,1701245242391202688,1701245242423837688,livox_frame,7,1701245242389501696,1701245242424501696,1,1,6000000
1701245242469860646,1701245242425537586,1701245242425537586,6528,0,32635000,0,1701245242425537586,1701245242458172586,livox_frame,7,1701245242424501696,1701245242459500160,1,1,6000000
1701245242503022609,1701245242458580971,1701245242458580971,6528,0,32635000,0,1701245242458580971,1701245242491215971,livox_frame,8,1701245242453500160,1701245242493500160,1,1,6000000
1701245242536753154,1701245242492502451,1701245242492502451,6528,0,32635000,0,1701245242492502451,1701245242525137451,livox_frame,8,1701245242488500160,1701245242528500160,1,1,7000000
1701245242569347338,1701245242524958372,1701245242524958372,6528,0,32635000,0,1701245242524958372,1701245242557593372,livox_frame,8,1701245242522500160,1701245242562498880,1,1,6000000
1701245242603451338,1701245242559130669,1701245242559130669,6528,0,32635000,0,1701245242559130669,1701245242591765669,livox_frame,8,1701245242557498880,1701245242597498880,1,1,6000000
1701245242635886870,1701245242591383696,1701245242591383696,6528,0,32635000,0,1701245242591383696,1701245242624018696,livox_frame,8,1701245242585498880,1701245242626498880,1,1,6000000
1701245242669788104,1701245242625427246,1701245242625427246,6528,0,32635000,0,1701245242625427246,1701245242658062246,livox_frame,8,1701245242620498880,1701245242660497088,1,1,6000000
1701245242702976613,1701245242658596516,1701245242658596516,6528,0,32635000,0,1701245242658596516,1701245242691231516,livox_frame,8,1701245242654497088,1701245242695497088,1,1,6000000
1701245242736652481,1701245242692356110,1701245242692356110,6528,0,32635000,0,1701245242692356110,1701245242724991110,livox_frame,8,1701245242689497088,1701245242729497088,1,1,6000000
1701245242769730896,1701245242725409985,1701245242725409985,6528,0,32635000,0,1701245242725409985,1701245242758044985,livox_frame,7,1701245242724497088,1701245242758495552,1,1,6000000
1701245242802879937,1701245242758576870,1701245242758576870,6528,0,32635000,0,1701245242758576870,1701245242791211870,livox_frame,7,1701245242758495552,1701245242793495552,1,1,6000000
1701245242836794647,1701245242792504311,1701245242792504311,6528,0,32635000,0,1701245242792504311,1701245242825139311,livox_frame,8,1701245242787495552,1701245242827495552,1,1,6000000
1701245242869184398,1701245242824727535,1701245242824727535,6528,0,32635000,0,1701245242824727535,1701245242857362535,livox_frame,8,1701245242821495552,1701245242862494528,1,1,6000000
1701245242903363395,1701245242859053373,1701245242859053373,6528,0,32635000,0,1701245242859053373,1701245242891688373,livox_frame,8,1701245242856494528,1701245242896494528,1,1,6000000
1701245242935749205,1701245242891400814,1701245242891400576,6528,0,32635000,0,1701245242891400576,1701245242924035576,livox_frame,7,1701245242890494528,1701245242925494528,1,1,6000000
1701245242969778860,1701245242925445318,1701245242925445318,6528,0,32635000,0,1701245242925445318,1701245242958080318,livox_frame,8,1701245242919494528,1701245242960493248,1,1,6000000
1701245243003049196,1701245242958598137,1701245242958598137,6528,0,32635000,0,1701245242958598137,1701245242991233137,livox_frame,8,1701245242954493248,1701245242995493248,1,1,6000000
1701245243035511748,1701245242991098404,1701245242991098404,6528,0,32635000,0,1701245242991098404,1701245243023733404,livox_frame,8,1701245242989493248,1701245243029493248,1,1,6000000
1701245243069627993,1701245243025371552,1701245243025371552,6528,0,32635000,0,1701245243025371552,1701245243058006552,livox_frame,7,1701245243023493248,1701245243058491968,1,1,6000000
1701245243102885448,1701245243058558941,1701245243058558941,6528,0,32635000,0,1701245243058558941,1701245243091193941,livox_frame,7,1701245243058491968,1701245243092491968,1,1,6000000
1701245243136923478,1701245243092544556,1701245243092544556,6528,0,32635000,0,1701245243092544556,1701245243125179556,livox_frame,7,1701245243092491968,1701245243127491968,1,1,6000000
1701245243169185965,1701245243124783754,1701245243124783993,6528,0,32635000,0,1701245243124783993,1701245243157418993,livox_frame,8,1701245243121491968,1701245243161490688,1,1,6000000
1701245243203398909,1701245243159071922,1701245243159071922,6528,0,32635000,0,1701245243159071922,1701245243191706922,livox_frame,8,1701245243156490688,1701245243196490688,1,1,6000000
1701245243235779647,1701245243191377640,1701245243191377640,6528,0,32635000,0,1701245243191377640,1701245243224012640,livox_frame,7,1701245243190490688,1701245243225490688,1,1,6000000
1701245243269766484,1701245243225468397,1701245243225468397,6528,0,32635000,0,1701245243225468397,1701245243258103397,livox_frame,8,1701245243219490688,1701245243259489408,1,1,6000000
1701245243303052072,1701245243258627415,1701245243258627415,6528,0,32635000,0,1701245243258627415,1701245243291262415,livox_frame,8,1701245243254489408,1701245243294489408,1,1,6000000
1701245243336706939,1701245243292356491,1701245243292356491,6528,0,32635000,0,1701245243292356491,1701245243324991491,livox_frame,8,1701245243288489408,1701245243328489408,1,1,6000000
1701245243369705016,1701245243325397015,1701245243325397015,6528,0,32635000,0,1701245243325397015,1701245243358032015,livox_frame,8,1701245243323489408,1701245243363487616,1,1,6000000
1701245243403288572,1701245243358795881,1701245243358795881,6528,0,32635000,0,1701245243358795881,1701245243391430881,livox_frame,7,1701245243357487616,1701245243392487616,1,1,6000000
1701245243436803678,1701245243392509937,1701245243392509937,6528,0,32635000,0,1701245243392509937,1701245243425144937,livox_frame,7,1701245243392487616,1701245243426487616,1,1,6000000
1701245243469055129,1701245243424688101,1701245243424688101,6528,0,32635000,0,1701245243424688101,1701245243457323101,livox_frame,8,1701245243420487616,1701245243461486336,1,1,6000000
1701245243503293770,1701245243459034204,1701245243459034204,6528,0,32635000,0,1701245243459034204,1701245243491669204,livox_frame,8,1701245243455486336,1701245243496486336,1,1,6000000
1701245243535646884,1701245243491379023,1701245243491379023,6528,0,32635000,0,1701245243491379023,1701245243524014023,livox_frame,7,1701245243490486336,1701245243524486336,1,1,6000000
1701245243569713217,1701245243525416136,1701245243525416136,6528,0,32635000,0,1701245243525416136,1701245243558051136,livox_frame,7,1701245243524486336,1701245243559485056,1,1,6000000
1701245243602913764,1701245243558614254,1701245243558614254,6528,0,32635000,0,1701245243558614254,1701245243591249254,livox_frame,8,1701245243553485056,1701245243593485056,1,1,6000000
1701245243635403298,1701245243591034651,1701245243591034651,6528,0,32635000,0,1701245243591034651,1701245243623669651,livox_frame,8,1701245243588485056,1701245243628485056,1,1,6000000
1701245243669683926,1701245243625377655,1701245243625377417,6528,0,32635000,0,1701245243625377417,1701245243658012417,livox_frame,8,1701245243622485056,1701245243662483776,1,1,6000000
1701245243702857181,1701245243658530474,1701245243658530474,6528,0,32635000,0,1701245243658530474,1701245243691165474,livox_frame,7,1701245243657483776,1701245243691483776,1,1,6000000
1701245243736797564,1701245243692487240,1701245243692487240,6528,0,32635000,0,1701245243692487240,1701245243725122240,livox_frame,7,1701245243691483776,1701245243726483776,1,1,6000000
1701245243769193921,1701245243724851370,1701245243724851370,6528,0,32635000,0,1701245243724851370,1701245243757486370,livox_frame,8,1701245243720483776,1701245243761482240,1,1,6000000
1701245243803393831,1701245243759081841,1701245243759081602,6528,0,32635000,0,1701245243759081602,1701245243791716602,livox_frame,8,1701245243755482240,1701245243795482240,1,1,6000000
1701245243835802456,1701245243791382074,1701245243791382074,6528,0,32635000,0,1701245243791382074,1701245243824017074,livox_frame,7,1701245243789482240,1701245243824482240,1,1,6000000
1701245243869894496,1701245243825459242,1701245243825459242,6528,0,32635000,0,1701245243825459242,1701245243858094242,livox_frame,7,1701245243824482240,1701245243859480960,1,1,6000000
1701245243903252897,1701245243858687162,1701245243858687162,6528,0,32635000,0,1701245243858687162,1701245243891322162,livox_frame,8,1701245243853480960,1701245243893480960,1,1,6000000
1701245243935526069,1701245243891039371,1701245243891039610,6528,0,32635000,0,1701245243891039610,1701245243923674610,livox_frame,8,1701245243888480960,1701245243928480960,1,1,6000000
1701245243969247167,1701245243924782515,1701245243924782515,6528,0,32635000,0,1701245243924782515,1701245243957417515,livox_frame,8,1701245243922480960,1701245243962479680,1,1,6000000
1701245244002929177,1701245243958577156,1701245243958577156,6528,0,32635000,0,1701245243958577156,1701245243991212156,livox_frame,7,1701245243956479680,1701245243991479680,1,1,6000000
1701245244037074884,1701245243992743969,1701245243992743969,6528,0,32635000,0,1701245243992743969,1701245244025378969,livox_frame,7,1701245243991479680,1701245244025479680,1,1,6000000
1701245244069436639,1701245244025057077,1701245244025057077,6528,0,32635000,0,1701245244025057077,1701245244057692077,livox_frame,8,1701245244020479680,1701245244060478400,1,1,6000000
1701245244103403215,1701245244059041023,1701245244059041023,6528,0,32635000,0,1701245244059041023,1701245244091676023,livox_frame,8,1701245244054478400,1701245244095478400,1,1,6000000
1701245244135753072,1701245244091401815,1701245244091401815,6528,0,32635000,0,1701245244091401815,1701245244124036815,livox_frame,7,1701245244089478400,1701245244124478400,1,1,6000000
1701245244169953676,1701245244125591278,1701245244125591278,6528,0,32635000,0,1701245244125591278,1701245244158226278,livox_frame,7,1701245244124478400,1701245244158477120,1,1,6000000
1701245244202914062,1701245244158599854,1701245244158599854,6528,0,32635000,0,1701245244158599854,1701245244191234854,livox_frame,7,1701245244158477120,1701245244193477120,1,1,6000000
1701245244235350672,1701245244191044569,1701245244191044569,6528,0,32635000,0,1701245244191044569,1701245244223679569,livox_frame,8,1701245244187477120,1701245244227477120,1,1,6000000
